"","year","iso3_o","iso3_d","iso3num_o","iso3num_d","contig","distwces","comlang_off","comlang_ethno","comcol","comrelig","gdp_o","gdp_d","gatt_o","gatt_d","wto_o","wto_d","eu_o","eu_d","rta","rta_coverage","rta_type","entry_cost_o","entry_cost_d","tradeflow_comtrade_o"
"1799",2018,"BEL","FRA",56,250,1,378.681,1,1,0,0.688,543734366.831,2787863958.885,1,1,1,1,1,1,1,3,2,5.4,0.7,67772384
"1800",2019,"BEL","FRA",56,250,1,378.681,1,1,0,0.688,533097455.835,2715518274.227,1,1,1,1,1,1,1,3,2,5.3,0.7,62673384
"1801",1948,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,NA,NA,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1802",1949,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,6426999.808,46493999.104,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1803",1950,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,6791000.064,37339000.832,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1804",1951,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,7767000.064,41485000.704,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1805",1952,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,8131999.744,44552998.912,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1806",1953,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,8225999.872,48118001.664,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1807",1954,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,8551000.064,50758000.64,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1808",1955,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,9098000.384,54078001.152,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1809",1956,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,9754999.808,58574999.552,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1810",1957,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,10291999.744,61954998.272,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1811",1958,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,10442999.808,65000001.536,1,1,0,0,1,0,0,0,6,NA,NA,NA
"1812",1959,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,10748000.256,68287000.576,1,1,0,0,1,0,0,0,6,NA,NA,NA
"1813",1960,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,11658722.304,72328044.544,1,1,0,0,1,0,0,0,6,NA,NA,NA
"1814",1961,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,12400145.408,76694364.16,1,1,0,0,1,0,0,0,6,NA,NA,NA
"1815",1962,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,13264015.36,80601939.968,1,1,0,0,1,0,0,0,6,NA,NA,216100.688
"1816",1963,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,14260017.152,85443764.224,1,1,0,0,1,0,0,0,6,NA,NA,277508.5
"1817",1964,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,15960107.008,93387595.776,1,1,0,0,1,0,0,0,6,NA,NA,276457.938
"1818",1965,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,17371457.536,100595785.728,1,1,0,0,1,0,0,0,6,NA,NA,306535.063
"1819",1966,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,18651883.52,107090722.816,1,1,0,0,1,0,0,0,6,NA,NA,321371.969
"1820",1967,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,19992041.472,111185379.328,1,1,0,0,1,0,0,0,6,NA,NA,332674.188
"1821",1968,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,21376352.256,104702738.432,1,1,0,0,1,0,0,0,6,NA,NA,356898.25
"1822",1969,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,23710736.384,112676872.192,1,1,0,0,1,0,0,0,6,NA,NA,404827.875
"1823",1970,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,26807912.448,130596347.904,1,1,0,0,1,0,0,0,6,NA,NA,422282.25
"1824",1971,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,29935245.312,147735298.048,1,1,0,0,1,0,0,0,6,NA,NA,446532.031
"1825",1972,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,37351137.28,169739452.416,1,1,0,0,1,0,1,1,4,NA,NA,699242.625
"1826",1973,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,47925645.312,191551242.24,1,1,0,0,1,1,1,3,2,NA,NA,1031938.438
"1827",1974,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,56246493.184,206919335.936,1,1,0,0,1,1,1,3,2,NA,NA,1504987.375
"1828",1975,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,65928339.456,247414980.608,1,1,0,0,1,1,1,3,2,NA,NA,1841699.25
"1829",1976,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,71384735.744,237713752.064,1,1,0,0,1,1,1,3,2,NA,NA,1965753.375
"1830",1977,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,83155419.136,268474777.6,1,1,0,0,1,1,1,3,2,NA,NA,2555346.5
"1831",1978,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,101632147.456,340235583.488,1,1,0,0,1,1,1,3,2,NA,NA,3231630.25
"1832",1979,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,116758470.656,442115129.344,1,1,0,0,1,1,1,3,2,NA,NA,4507228
"1833",1980,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,127312371.712,567100243.968,1,1,0,0,1,1,1,3,2,NA,NA,5332706.5
"1834",1981,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,105128910.848,538970587.136,1,1,0,0,1,1,1,3,2,NA,NA,4670913
"1835",1982,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,92446695.424,513778810.88,1,1,0,0,1,1,1,3,2,NA,NA,4995740
"1836",1983,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,87516299.264,487323140.096,1,1,0,0,1,1,1,3,2,NA,NA,5042311
"1837",1984,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,83666984.96,459229233.152,1,1,0,0,1,1,1,3,2,NA,NA,5029555.5
"1838",1985,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,86596837.376,485849333.76,1,1,0,0,1,1,1,3,2,NA,NA,5153729.5
"1839",1986,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,120475910.144,596948156.416,1,1,0,0,1,1,1,3,2,NA,NA,5975331.5
"1840",1987,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,149963407.36,733111386.112,1,1,0,0,1,1,1,3,2,NA,NA,6937032
"1841",1988,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,162917253.12,890702331.904,1,1,0,0,1,1,1,3,2,NA,NA,8352690
"1842",1989,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,164846534.656,899362914.304,1,1,0,0,1,1,1,3,2,NA,NA,9440051
"1843",1990,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,206113800.192,1066688577.536,1,1,0,0,1,1,1,3,2,NA,NA,10166939
"1844",1991,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,211312787.456,1116031287.296,1,1,0,0,1,1,1,3,2,NA,NA,9128852
"1845",1992,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,235675877.376,1157648089.088,1,1,0,0,1,1,1,3,2,NA,NA,9656824
"1846",1993,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,225577697.28,1043142279.168,1,1,0,0,1,1,1,3,2,NA,NA,10207353
"1847",1994,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,245816836.096,1130232676.352,1,1,0,0,1,1,1,3,2,NA,NA,11475163
"1848",1995,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,289122615.296,1235567247.36,1,1,1,1,1,1,1,3,2,NA,NA,13083547
"1849",1996,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,280791285.76,1304507056.128,1,1,1,1,1,1,1,3,2,NA,NA,14737616
"1850",1997,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,254099341.312,1438736056.32,1,1,1,1,1,1,1,3,2,NA,NA,16668929
"1851",1998,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,259822632.96,1529138774.016,1,1,1,1,1,1,1,3,2,NA,NA,17517318
"1852",1999,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,259666624.512,1558317367.296,1,1,1,1,1,1,1,3,2,NA,NA,17756054
"1853",2000,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,237336281.088,1548663914.496,1,1,1,1,1,1,1,3,2,NA,NA,18506686
"1854",2001,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,237397311.488,1529094602.752,1,1,1,1,1,1,1,3,2,NA,NA,19067020
"1855",2002,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,258390081.536,1674417012.736,1,1,1,1,1,1,1,3,2,NA,NA,20708148
"1856",2003,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,318573379.584,1943714267.136,1,1,1,1,1,1,1,3,2,11.1,1,23233002
"1857",2004,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,370461343.744,2298127056.896,1,1,1,1,1,1,1,3,2,11.3,0.9,26610050
"1858",2005,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,386944991.232,2412116443.136,1,1,1,1,1,1,1,3,2,11.1,0.7,27390020
"1859",2006,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,410678132.736,2582815965.184,1,1,1,1,1,1,1,3,2,5.8,0.7,28861430
"1860",2007,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,472284561.408,2963265290.24,1,1,1,1,1,1,1,3,2,5.6,0.8,32638760
"1861",2008,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,520109359.104,2791855095.808,1,1,1,1,1,1,1,3,2,5.5,0.8,34008676
"1862",2009,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,485803884.544,2308925816.832,1,1,1,1,1,1,1,3,2,5.6,0.7,26461678
"1863",2010,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,484404264.96,2407933673.472,1,1,1,1,1,1,1,3,2,5.7,0.7,28497706
"1864",2011,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,528237756.416,2591846039.552,1,1,1,1,1,1,1,3,2,5.5,0.7,32776576
"1865",2012,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,498853249.024,2614946430.976,1,1,1,1,1,1,1,3,2,5.3,0.7,31484402
"1866",2013,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,524805537.792,2678455009.28,1,1,1,1,1,1,1,3,2,5.3,0.3,38250484
"1867",2014,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,531750912,2998833512.448,1,1,1,1,1,1,1,3,2,5.2,0.3,38705956
"1868",2015,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,454991314.944,2861090734.08,1,1,1,1,1,1,1,3,2,5,0.1,34672752
"1869",2016,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,466365743.104,2618885668.864,1,1,1,1,1,1,1,3,2,5,0.1,34781336
"1870",2017,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,502698069.367,2666229179.958,1,1,1,1,1,1,1,3,2,5.6,0,35358292
"1871",2018,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,543734366.831,2860667727.552,1,1,1,1,1,1,1,3,2,5.4,0,36964720
"1872",2019,"BEL","GBR",56,826,0,399.553,0,0,0,0.119,533097455.835,2829108219.166,1,1,1,1,1,1,1,3,2,5.3,0,33862444
"1873",1948,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,NA,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"1874",1949,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,6426999.808,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"1875",1950,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,6791000.064,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"1876",1951,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,7767000.064,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"1877",1952,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,8131999.744,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"1878",1953,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,8225999.872,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"1879",1954,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,8551000.064,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"1880",1955,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,9098000.384,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"1881",1956,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,9754999.808,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"1882",1957,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,10291999.744,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"1883",1958,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,10442999.808,NA,1,0,0,0,1,0,0,0,6,NA,NA,NA
"1884",1959,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,10748000.256,NA,1,0,0,0,1,0,0,0,6,NA,NA,NA
"1885",1960,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,11658722.304,1320799.744,1,0,0,0,1,0,0,0,6,NA,NA,NA
"1886",1961,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,12400145.408,1530754.816,1,0,0,0,1,0,0,0,6,NA,NA,NA
"1887",1962,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,13264015.36,1724850.816,1,0,0,0,1,0,0,0,6,NA,NA,19601.895
"1888",1963,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,14260017.152,1975045.376,1,0,0,0,1,0,0,0,6,NA,NA,23229
"1889",1964,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,15960107.008,2274710.528,1,0,0,0,1,0,0,0,6,NA,NA,28671.609
"1890",1965,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,17371457.536,2435078.656,1,0,0,0,1,0,0,0,6,NA,NA,29114.598
"1891",1966,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,18651883.52,2489844.992,1,0,0,0,1,0,0,0,6,NA,NA,42624.98
"1892",1967,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,19992041.472,2692474.88,1,0,0,0,1,0,0,0,6,NA,NA,36094.125
"1893",1968,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,21376352.256,2716964.352,1,0,0,0,1,0,0,0,6,NA,NA,45003.223
"1894",1969,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,23710736.384,3189740.032,1,0,0,0,1,0,0,0,6,NA,NA,53119.121
"1895",1970,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,26807912.448,3800766.464,1,0,0,0,1,0,0,0,6,NA,NA,57762.863
"1896",1971,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,29935245.312,4476001.792,1,0,0,0,1,0,0,0,6,NA,NA,52271.781
"1897",1972,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,37351137.28,5710107.648,1,0,0,0,1,0,0,0,6,NA,NA,57570.574
"1898",1973,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,47925645.312,8030117.376,1,0,0,0,1,0,0,0,6,NA,NA,84726.547
"1899",1974,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,56246493.184,9388663.808,1,0,0,0,1,0,0,0,6,NA,NA,83074.586
"1900",1975,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,65928339.456,10048022.528,1,0,0,0,1,0,0,0,6,NA,NA,113082.828
"1901",1976,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,71384735.744,12876365.824,1,0,0,0,1,0,0,0,6,NA,NA,127248.414
"1902",1977,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,83155419.136,15719433.216,1,0,0,0,1,0,0,0,6,NA,NA,173206.391
"1903",1978,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,101632147.456,18315008,1,0,0,0,1,0,0,0,6,NA,NA,331251.344
"1904",1979,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,116758470.656,22526035.968,1,0,0,0,1,0,0,0,6,NA,NA,370884.844
"1905",1980,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,127312371.712,28861759.488,1,0,0,0,1,0,0,0,6,NA,NA,388959.844
"1906",1981,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,105128910.848,31055409.152,1,0,0,0,1,0,0,0,6,NA,NA,317602.75
"1907",1982,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,92446695.424,32291305.472,1,0,0,0,1,0,0,0,6,NA,NA,348696.5
"1908",1983,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,87516299.264,29907091.456,1,0,0,0,1,0,0,0,6,NA,NA,263162.813
"1909",1984,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,83666984.96,33511383.04,1,0,0,0,1,0,0,0,6,NA,NA,241520.406
"1910",1985,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,86596837.376,35699544.064,1,0,0,0,1,0,0,0,6,NA,NA,248287.25
"1911",1986,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,120475910.144,41075568.64,1,1,0,0,1,0,0,0,6,NA,NA,304603.469
"1912",1987,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,149963407.36,50622570.496,1,1,0,0,1,0,0,0,6,NA,NA,457307.625
"1913",1988,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,162917253.12,59707404.288,1,1,0,0,1,0,0,0,6,NA,NA,535654.25
"1914",1989,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,164846534.656,68790370.304,1,1,0,0,1,0,0,0,6,NA,NA,652616.5
"1915",1990,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,206113800.192,76928294.912,1,1,0,0,1,0,0,0,6,NA,NA,662929.5
"1916",1991,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,211312787.456,88959623.168,1,1,0,0,1,0,0,0,6,NA,NA,733929.813
"1917",1992,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,235675877.376,104272281.6,1,1,0,0,1,0,0,0,6,NA,NA,909122.438
"1918",1993,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,225577697.28,120353947.648,1,1,0,0,1,0,0,0,6,NA,NA,1008431.188
"1919",1994,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,245816836.096,135812071.424,1,1,0,0,1,0,0,0,6,NA,NA,1199073.125
"1920",1995,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,289122615.296,144652910.592,1,1,1,1,1,0,0,0,6,NA,NA,1175702.625
"1921",1996,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,280791285.76,159717228.544,1,1,1,1,1,0,0,0,6,NA,NA,1230325.125
"1922",1997,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,254099341.312,177352785.92,1,1,1,1,1,0,0,0,6,NA,NA,1384584.125
"1923",1998,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,259822632.96,168886157.312,1,1,1,1,1,0,0,0,6,NA,NA,1046034.5
"1924",1999,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,259666624.512,165768101.888,1,1,1,1,1,0,0,0,6,NA,NA,1184576.875
"1925",2000,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,237336281.088,171668160.512,1,1,1,1,1,0,0,0,6,NA,NA,1513883.25
"1926",2001,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,237397311.488,169403236.352,1,1,1,1,1,0,0,0,6,NA,NA,1365018.5
"1927",2002,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,258390081.536,166349225.984,1,1,1,1,1,0,0,0,6,NA,NA,1655766.75
"1928",2003,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,318573379.584,161384529.92,1,1,1,1,1,0,0,0,6,11.1,2.4,1779003.5
"1929",2004,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,370461343.744,169099771.904,1,1,1,1,1,0,0,0,6,11.3,3.4,2057175.125
"1930",2005,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,386944991.232,181570076.672,1,1,1,1,1,0,0,0,6,11.1,3.4,2218022.25
"1931",2006,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,410678132.736,193536262.144,1,1,1,1,1,0,0,0,6,5.8,3.3,2470252.5
"1932",2007,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,472284561.408,211597410.304,1,1,1,1,1,0,0,0,6,5.6,3.1,2835205.75
"1933",2008,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,520109359.104,219279671.296,1,1,1,1,1,0,0,0,6,5.5,2,2538721.75
"1934",2009,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,485803884.544,214046408.704,1,1,1,1,1,0,0,0,6,5.6,1.8,2532981.25
"1935",2010,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,484404264.96,228637704.192,1,1,1,1,1,0,0,0,6,5.7,2,3275024
"1936",2011,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,528237756.416,248514002.944,1,1,1,1,1,0,0,0,6,5.5,1.9,3475954
"1937",2012,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,498853249.024,262630080.512,1,1,1,1,1,0,0,0,6,5.3,1.9,3025397.75
"1938",2013,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,524805537.792,274012815.36,1,1,1,1,1,0,0,0,6,5.3,0.8,3220312.5
"1939",2014,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,531750912,291459366.912,1,1,1,1,1,0,0,0,6,5.2,1.4,3262321.5
"1940",2015,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,454991314.944,309403877.376,1,1,1,1,1,0,0,0,6,5,1.2,2542628.25
"1941",2016,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,466365743.104,320912228.352,1,1,1,1,1,0,0,0,6,5,0.6,2412465.5
"1942",2017,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,502698069.367,341244161.577,1,1,1,1,1,0,0,0,6,5.6,1.1,2406565.75
"1943",2018,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,543734366.831,361696880.781,1,1,1,1,1,0,0,0,6,5.4,1.1,2472451.5
"1944",2019,"BEL","HKG",56,344,0,9396.059,0,0,0,0.071,533097455.835,365711532.817,1,1,1,1,1,0,0,0,6,5.3,0.5,2172129.25
"1945",1948,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,NA,NA,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1946",1949,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,6426999.808,20593000.448,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1947",1950,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,6791000.064,19986999.296,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1948",1951,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,7767000.064,20814000.128,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1949",1952,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,8131999.744,20447000.576,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1950",1953,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,8225999.872,21919000.576,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1951",1954,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,8551000.064,20141000.704,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1952",1955,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,9098000.384,21475999.744,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1953",1956,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,9754999.808,24611999.744,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1954",1957,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,10291999.744,24996999.168,1,1,0,0,0,0,0,0,6,NA,NA,NA
"1955",1958,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,10442999.808,28153999.36,1,1,0,0,1,0,0,0,6,NA,NA,NA
"1956",1959,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,10748000.256,29268000.768,1,1,0,0,1,0,0,0,6,NA,NA,NA
"1957",1960,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,11658722.304,37679276.032,1,1,0,0,1,0,0,0,6,NA,NA,NA
"1958",1961,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,12400145.408,39920451.584,1,1,0,0,1,0,0,0,6,NA,NA,NA
"1959",1962,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,13264015.36,42900865.024,1,1,0,0,1,0,0,0,6,NA,NA,15551.887
"1960",1963,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,14260017.152,49271095.296,1,1,0,0,1,0,0,0,6,NA,NA,22590.152
"1961",1964,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,15960107.008,57470779.392,1,1,0,0,1,0,0,0,6,NA,NA,21923.607
"1962",1965,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,17371457.536,60599263.232,1,1,0,0,1,0,0,0,6,NA,NA,31023.912
"1963",1966,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,18651883.52,46669803.52,1,1,0,0,1,0,0,0,6,NA,NA,38686.684
"1964",1967,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,19992041.472,51014156.288,1,1,0,0,1,0,0,0,6,NA,NA,39743.066
"1965",1968,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,21376352.256,54016413.696,1,1,0,0,1,0,0,0,6,NA,NA,35374.82
"1966",1969,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,23710736.384,59472994.304,1,1,0,0,1,0,0,0,6,NA,NA,40864.922
"1967",1970,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,26807912.448,63517184,1,1,0,0,1,0,0,0,6,NA,NA,41165.918
"1968",1971,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,29935245.312,68532273.152,1,1,0,0,1,0,0,0,6,NA,NA,35201.402
"1969",1972,"BEL","IND",56,356,0,6916.634,0,0,0,0.013,37351137.28,72716599.296,1,1,0,0,1,0,0,0,6,NA,NA,53321.488
